user_id,device_trust_score,location_risk,time_of_access,failed_attempts,resource_sensitivity,vpn_active,patch_level,auth_method,anomaly_score,decision,decision_binary
USER_00238,0.9072614695497767,high,16,2,1,False,5,MFA,0.2801,ALLOW,0
USER_00238,0.6795096146131613,low,10,2,2,True,13,MFA,0.2313,ALLOW,0
USER_00049,0.4501004651442088,low,9,1,3,True,1,MFA,0.2775,ALLOW,0
USER_00165,0.4357821725075931,medium,21,1,1,True,12,biometric,0.3109,ALLOW,0
USER_00287,0.46330428150234165,low,9,3,5,True,54,MFA,0.3226,DENY,1
USER_00415,0.6161667239716125,medium,17,0,4,True,0,MFA,0.2182,DENY,1
USER_00059,0.6286501172666842,low,11,4,3,True,7,biometric,0.2056,ALLOW,0
USER_00183,0.7307600983757083,low,21,0,2,False,64,biometric,0.1903,ALLOW,0
USER_00147,0.8547505158055833,low,2,1,3,True,53,biometric,0.1923,ALLOW,0
USER_00447,0.8689211818785529,medium,22,0,3,False,51,biometric,0.1744,ALLOW,0
USER_00386,0.6064142081662985,low,22,5,2,False,0,MFA,0.2768,ALLOW,0
USER_00301,0.8090463909817858,medium,8,1,5,False,13,MFA,0.1903,ALLOW,0
USER_00096,0.6502055330252544,medium,3,4,5,False,5,MFA,0.3121,ALLOW,0
USER_00043,0.6054586329135464,medium,5,1,4,False,26,biometric,0.326,ALLOW,0
USER_00354,0.512892875906745,medium,10,1,4,True,0,password,0.3551,DENY,1
USER_00257,0.6919104267651442,low,9,0,1,True,4,MFA,0.204,ALLOW,0
USER_00213,0.4549512734866686,medium,14,0,4,True,20,biometric,0.362,ALLOW,0
USER_00189,0.7069204236186833,low,2,0,4,True,4,biometric,0.1915,ALLOW,0
USER_00131,0.8950115737197512,low,8,1,4,False,7,MFA,0.1139,ALLOW,0
USER_00347,0.7836432495547632,medium,7,1,4,False,14,biometric,0.2707,ALLOW,0
USER_00300,0.4381959173664565,medium,7,1,1,False,23,password,0.3801,DENY,1
USER_00391,0.8852319549984617,low,1,2,1,False,1,MFA,0.103,ALLOW,0
USER_00289,0.9197216864002651,high,16,1,1,True,57,biometric,0.2952,ALLOW,0
USER_00137,0.7297449546570118,low,11,1,5,True,0,MFA,0.1866,ALLOW,0
USER_00030,0.7112147747811308,low,7,1,2,False,13,MFA,0.1901,ALLOW,0
USER_00146,0.6975493219968134,medium,19,0,1,True,7,MFA,0.2775,ALLOW,0
USER_00312,0.4558607131013315,low,3,3,2,False,5,password,0.2983,ALLOW,0
USER_00474,0.8935240969077668,medium,23,2,4,False,5,MFA,0.2481,ALLOW,0
USER_00468,0.8617910686675412,low,1,1,1,True,2,biometric,0.1686,ALLOW,0
USER_00486,0.8361229381713706,low,12,0,3,True,22,MFA,0.1196,ALLOW,0
USER_00105,0.6409532481559187,medium,6,3,2,False,21,MFA,0.266,DENY,1
USER_00287,0.6429889986996624,low,1,1,5,True,6,password,0.1999,ALLOW,0
USER_00456,0.7837756057410616,low,7,2,3,False,8,biometric,0.1193,ALLOW,0
USER_00191,0.8051987708918567,medium,16,2,5,False,11,biometric,0.1885,ALLOW,0
USER_00471,0.7052750939777879,high,19,3,3,True,42,MFA,0.3847,DENY,1
USER_00178,0.3988828268776042,medium,3,2,4,False,0,password,0.3883,DENY,1
USER_00345,0.5205085909336956,medium,15,0,4,False,6,MFA,0.2896,ALLOW,0
USER_00239,0.7867487212806789,low,10,3,1,True,7,biometric,0.2083,ALLOW,0
USER_00001,0.662209710416446,high,11,1,5,True,11,biometric,0.3307,ALLOW,0
USER_00110,0.8469800673122757,medium,18,3,3,False,13,password,0.241,ALLOW,0
USER_00338,0.919196262416158,medium,3,1,4,False,10,MFA,0.2289,ALLOW,0
USER_00275,0.7413896554363266,low,13,0,2,True,3,MFA,0.1952,ALLOW,0
USER_00371,0.8181803787659828,medium,22,1,4,True,4,MFA,0.1701,ALLOW,0
USER_00382,0.6342026554855064,low,15,4,3,True,1,password,0.2357,ALLOW,0
USER_00234,0.4517999588150409,low,16,0,4,False,50,MFA,0.2798,ALLOW,0
USER_00064,0.851864076997802,high,12,0,5,True,23,MFA,0.3331,ALLOW,0
USER_00244,0.6371000168198021,low,4,0,3,True,8,password,0.1592,ALLOW,0
USER_00053,0.5266689628956405,high,2,1,5,False,11,MFA,0.3788,DENY,1
USER_00262,0.47074008648346466,medium,6,0,5,False,20,MFA,0.3492,ALLOW,0
USER_00017,0.5289260067285301,low,3,1,5,False,61,MFA,0.2849,ALLOW,0
USER_00302,0.8787051951231668,low,5,3,5,False,0,MFA,0.1148,ALLOW,0
USER_00493,0.8537829728805314,low,18,2,1,True,8,MFA,0.1161,ALLOW,0
USER_00456,0.886835654781658,medium,0,1,3,True,2,password,0.2056,ALLOW,0
USER_00374,0.6854046096168149,medium,8,2,4,True,2,biometric,0.2388,ALLOW,0
USER_00234,0.7328031885702778,high,17,2,2,False,3,MFA,0.3749,DENY,1
USER_00073,0.8211064364922026,low,4,3,2,False,11,MFA,0.1396,ALLOW,0
USER_00357,0.8978602455557324,low,6,1,4,True,0,MFA,0.1455,ALLOW,0
USER_00439,0.920160432555939,low,9,2,1,True,8,MFA,0.1621,ALLOW,0
USER_00091,0.9210213339847776,medium,9,3,4,True,15,password,0.2259,ALLOW,0
USER_00484,0.7686663995724811,high,8,0,2,True,29,biometric,0.3459,ALLOW,0
USER_00006,0.8638378300981575,low,13,1,4,False,25,password,0.1413,ALLOW,0
USER_00198,0.8352891389994346,medium,0,1,4,True,54,MFA,0.1829,ALLOW,0
USER_00365,0.8203219338801325,medium,3,0,3,True,3,MFA,0.1806,ALLOW,0
USER_00196,0.8486769634637598,low,1,0,5,True,3,password,0.0968,ALLOW,0
USER_00470,0.8664282995664675,medium,16,0,1,True,2,password,0.2183,ALLOW,0
USER_00296,0.440132026393287,low,2,3,2,True,1,MFA,0.236,ALLOW,0
USER_00347,0.8780230846080826,high,1,1,4,True,5,password,0.2871,DENY,1
USER_00485,0.8529916974656782,medium,9,1,5,False,11,MFA,0.2206,ALLOW,0
USER_00322,0.6856484016295686,medium,5,3,1,True,15,MFA,0.2651,DENY,1
USER_00137,0.7227269275852728,low,11,2,5,False,0,MFA,0.179,ALLOW,0
USER_00267,0.9199245701543302,medium,0,2,2,True,7,MFA,0.2306,ALLOW,0
USER_00404,0.7307427035786553,low,15,2,4,True,18,MFA,0.1738,ALLOW,0
USER_00116,0.6066811138930239,low,1,2,2,False,2,password,0.1838,ALLOW,0
USER_00043,0.7628037400761997,low,8,3,2,True,7,biometric,0.1988,ALLOW,0
USER_00231,0.5546157705820951,medium,21,3,2,False,9,password,0.3645,ALLOW,0
USER_00058,0.8536053478799521,high,2,1,4,True,1,password,0.3398,ALLOW,0
USER_00206,0.8174799567804897,high,13,1,4,True,14,MFA,0.3517,ALLOW,0
USER_00410,0.7168195623983462,medium,10,3,2,True,0,password,0.2498,DENY,1
USER_00294,0.9483338591330219,low,6,1,2,False,21,biometric,0.1078,ALLOW,0
USER_00094,0.8710918110586697,low,18,1,4,False,5,MFA,0.0864,ALLOW,0
USER_00036,0.724495339013525,high,12,0,3,True,3,MFA,0.3467,ALLOW,0
USER_00230,0.6314464973579802,medium,3,1,4,False,35,MFA,0.2682,ALLOW,0
USER_00227,0.7918186509779209,low,2,0,5,True,15,MFA,0.1858,ALLOW,0
USER_00183,0.6275402611557368,medium,18,6,1,True,14,MFA,0.2776,DENY,1
USER_00262,0.6774524439292399,low,17,1,2,True,19,biometric,0.214,ALLOW,0
USER_00131,0.7856651615200122,medium,14,0,4,True,93,MFA,0.274,ALLOW,0
USER_00065,0.7221810767836756,high,21,1,2,True,32,MFA,0.3694,DENY,1
USER_00380,0.41831849435635216,low,15,2,1,False,2,password,0.2413,ALLOW,0
USER_00448,0.6651117227898949,medium,22,2,1,True,4,MFA,0.2965,ALLOW,0
USER_00186,0.9061195299574915,medium,13,3,5,True,2,biometric,0.2459,ALLOW,0
USER_00117,0.43132606445373345,medium,17,2,3,True,1,biometric,0.3465,ALLOW,0
USER_00186,0.5874071335641532,medium,8,2,1,False,5,MFA,0.2484,ALLOW,0
USER_00274,0.5295624791679135,low,9,2,2,True,11,password,0.2845,ALLOW,0
USER_00151,0.948704988899113,low,0,1,5,True,2,MFA,0.0575,ALLOW,0
USER_00352,0.8894332870717454,low,23,2,2,False,0,password,0.167,ALLOW,0
USER_00413,0.8297897472422421,medium,19,5,5,False,2,MFA,0.2206,ALLOW,0
USER_00151,0.749578093412884,low,1,1,1,True,3,MFA,0.1516,ALLOW,0
USER_00384,0.6369188290654348,low,5,2,2,False,2,MFA,0.1794,ALLOW,0
USER_00036,0.9723343005723265,low,23,1,4,True,13,password,0.0908,ALLOW,0
USER_00326,0.669089681394295,medium,15,2,1,False,3,MFA,0.3101,DENY,1
USER_00465,0.5839610079124861,low,11,2,1,True,13,MFA,0.244,ALLOW,0
USER_00466,0.18103996746508305,low,14,4,4,False,7,biometric,0.3824,DENY,1
USER_00095,0.8370121210706315,medium,4,2,1,True,10,MFA,0.2317,ALLOW,0
USER_00134,0.5199856841124755,medium,14,1,4,True,8,MFA,0.3279,DENY,1
USER_00162,0.7062992935392948,low,14,0,1,True,9,password,0.2163,ALLOW,0
USER_00044,0.5064893471321851,high,0,2,1,False,4,MFA,0.4367,DENY,1
USER_00300,0.4996861768561116,medium,11,2,4,True,2,biometric,0.358,ALLOW,0
USER_00283,0.43546050631506333,high,5,0,3,False,0,biometric,0.4057,ALLOW,0
USER_00356,0.9653067675641127,medium,1,1,1,True,3,MFA,0.1943,ALLOW,0
USER_00240,0.9608229498985014,low,22,1,4,False,7,biometric,0.0851,ALLOW,0
USER_00052,0.6154329151039923,high,4,2,3,False,8,MFA,0.3625,DENY,1
USER_00426,0.8353398380897625,low,20,1,1,True,1,password,0.1719,ALLOW,0
USER_00281,0.7083232937446265,high,17,0,1,False,18,biometric,0.3666,ALLOW,0
USER_00074,0.836833586943819,low,22,1,1,True,8,password,0.1682,ALLOW,0
USER_00295,0.6338508463149638,low,22,1,4,False,18,MFA,0.2415,ALLOW,0
USER_00238,0.7846049847104295,high,5,0,3,False,13,MFA,0.3164,DENY,1
USER_00167,0.745413186290515,medium,12,2,2,True,46,biometric,0.2287,ALLOW,0
USER_00140,0.8175968178227174,low,8,1,4,True,8,password,0.1348,ALLOW,0
USER_00139,0.7868757024489825,high,16,3,5,False,62,MFA,0.3376,DENY,1
USER_00369,0.4748827050048912,medium,23,1,5,True,5,MFA,0.3404,ALLOW,0
USER_00235,0.8280563316605933,low,4,2,2,True,4,MFA,0.1689,ALLOW,0
USER_00003,0.7165037748564023,low,0,0,3,True,17,MFA,0.2147,ALLOW,0
USER_00256,0.669645132586388,low,9,2,2,False,0,MFA,0.1763,ALLOW,0
USER_00371,0.9030107048855183,low,17,1,4,True,28,MFA,0.1726,ALLOW,0
USER_00278,0.6170048930418807,high,16,1,4,False,4,MFA,0.3669,ALLOW,0
USER_00004,0.5279141028506714,high,11,1,5,False,3,MFA,0.3998,ALLOW,0
USER_00392,0.9262976230124865,medium,10,2,3,False,3,biometric,0.217,ALLOW,0
USER_00270,0.6686270333600801,medium,3,0,4,False,0,biometric,0.2067,ALLOW,0
USER_00212,0.6322049564549952,low,14,5,1,True,8,password,0.2031,ALLOW,0
USER_00216,0.6245659685474477,low,23,1,5,False,18,MFA,0.237,ALLOW,0
USER_00270,0.6772734781751317,high,12,3,2,True,21,biometric,0.3721,ALLOW,0
USER_00476,0.9941608179510285,low,13,0,2,False,12,biometric,0.0712,ALLOW,0
USER_00016,0.6916786282389246,medium,11,2,3,False,2,MFA,0.3093,ALLOW,0
USER_00416,0.6641295137359355,medium,3,1,3,False,12,MFA,0.2439,ALLOW,0
USER_00064,0.8333243758436901,low,3,0,1,True,45,biometric,0.1844,ALLOW,0
USER_00239,0.9461861048198899,low,2,1,3,False,3,password,0.1458,ALLOW,0
USER_00460,0.7054284838106968,low,19,0,1,False,3,MFA,0.1862,ALLOW,0
USER_00016,0.8108606166371674,low,10,2,1,True,0,password,0.1222,ALLOW,0
USER_00052,0.2112089380817701,low,9,2,2,True,7,password,0.3395,DENY,1
USER_00019,0.565397148867833,medium,7,2,3,False,21,MFA,0.3558,ALLOW,0
USER_00325,0.7645906001084087,low,12,3,5,True,8,biometric,0.2108,ALLOW,0
USER_00396,0.6468695672639887,low,0,4,2,False,12,biometric,0.2328,ALLOW,0
USER_00093,0.9035276575237594,medium,23,1,1,True,16,MFA,0.1658,ALLOW,0
USER_00261,0.7598162321738502,low,10,1,4,False,12,password,0.1577,ALLOW,0
USER_00298,0.6811161950916836,low,17,0,4,False,49,password,0.207,ALLOW,0
USER_00017,0.8390723919291301,low,7,4,5,False,1,MFA,0.1566,ALLOW,0
USER_00111,0.5908404984269147,medium,19,2,2,True,18,MFA,0.3388,ALLOW,0
USER_00328,0.8875694926490748,low,21,3,4,True,13,password,0.1655,ALLOW,0
USER_00360,0.4801939344254833,low,16,1,5,False,11,MFA,0.2498,ALLOW,0
USER_00488,0.8153422486035555,low,21,0,1,True,6,password,0.1512,ALLOW,0
USER_00094,0.8154572497649192,low,6,0,2,False,0,biometric,0.1787,ALLOW,0
USER_00010,0.9206352645921969,high,16,4,1,True,38,biometric,0.332,ALLOW,0
USER_00212,0.4558667859662014,medium,10,3,3,False,3,MFA,0.3007,DENY,1
USER_00237,0.6017025753487438,medium,6,4,3,True,1,MFA,0.3469,ALLOW,0
USER_00254,0.8517426445029351,medium,8,2,5,True,13,MFA,0.248,ALLOW,0
USER_00016,0.6843882258464647,low,3,2,3,False,3,MFA,0.1732,ALLOW,0
USER_00489,0.41794545350460777,low,4,1,3,True,11,MFA,0.2295,ALLOW,0
USER_00144,0.39997207694107384,medium,11,4,3,False,41,MFA,0.3861,DENY,1
USER_00042,0.9144499014349557,medium,14,2,3,True,9,MFA,0.1772,ALLOW,0
USER_00003,0.5604334731546615,medium,3,1,2,True,24,MFA,0.3109,ALLOW,0
USER_00407,0.6924458616212723,low,3,2,3,True,3,MFA,0.1423,ALLOW,0
USER_00470,0.8626214397534797,low,15,1,2,False,0,password,0.0911,ALLOW,0
USER_00377,0.827391608264339,low,16,2,2,True,14,MFA,0.1198,ALLOW,0
USER_00156,0.7188371684070378,medium,3,1,5,True,44,password,0.2955,ALLOW,0
USER_00494,0.6697555995002689,low,5,0,5,True,0,password,0.1756,ALLOW,0
USER_00173,0.46329399072761956,medium,17,2,5,False,19,password,0.3356,DENY,1
USER_00484,0.7971831374913443,low,12,1,1,False,4,biometric,0.1811,ALLOW,0
USER_00452,0.6761813362067531,medium,0,2,2,True,5,MFA,0.2936,ALLOW,0
USER_00486,0.8541410344303227,low,2,2,4,False,2,biometric,0.0929,ALLOW,0
USER_00024,0.44612802448877237,low,11,1,5,False,9,MFA,0.3001,ALLOW,0
USER_00275,0.7644923190074653,medium,13,3,2,True,35,biometric,0.2814,ALLOW,0
USER_00075,0.6965690439107091,high,9,1,1,True,29,biometric,0.3255,ALLOW,0
USER_00040,0.5691240575488782,low,0,1,1,False,9,biometric,0.1696,ALLOW,0
USER_00302,0.9598732672941322,low,19,0,1,True,25,MFA,0.1234,ALLOW,0
USER_00040,0.6713561458202008,medium,0,0,1,True,8,MFA,0.2728,ALLOW,0
USER_00062,0.8535482055988088,low,4,1,4,True,3,MFA,0.1691,ALLOW,0
USER_00238,0.756304151752939,medium,8,1,1,True,4,MFA,0.199,ALLOW,0
USER_00487,0.6037857694863069,medium,9,1,2,False,15,MFA,0.3066,DENY,1
USER_00245,0.3338703713016761,low,20,2,4,True,18,MFA,0.3165,ALLOW,0
USER_00018,0.5617687505919194,low,3,2,2,True,3,MFA,0.1832,ALLOW,0
USER_00140,0.6603450187890044,low,19,1,5,True,13,biometric,0.1662,ALLOW,0
USER_00398,0.8905990932808553,high,12,0,1,False,18,MFA,0.3025,ALLOW,0
USER_00495,0.6745669891599729,medium,9,1,2,False,30,MFA,0.3059,ALLOW,0
USER_00082,0.8342203425258958,low,11,0,5,True,23,MFA,0.1136,ALLOW,0
USER_00189,0.8284882394699076,medium,11,2,1,True,27,MFA,0.2056,ALLOW,0
USER_00108,0.485773996802496,low,9,0,3,True,94,MFA,0.2562,ALLOW,0
USER_00234,0.8170187141917737,medium,7,1,2,True,9,MFA,0.2141,ALLOW,0
USER_00268,0.7922987147395159,medium,17,1,3,False,8,MFA,0.2443,ALLOW,0
USER_00104,0.7349303643647627,medium,15,1,4,False,12,password,0.2677,DENY,1
USER_00411,0.8763773256668935,high,23,2,2,True,3,MFA,0.3339,ALLOW,0
USER_00134,0.8331366707392202,medium,18,1,3,True,6,MFA,0.1689,ALLOW,0
USER_00344,0.7478021232046214,medium,18,4,3,True,9,MFA,0.2716,ALLOW,0
USER_00371,0.9640638331956888,medium,14,1,5,False,9,MFA,0.1966,ALLOW,0
USER_00033,0.7821553906097515,high,7,2,4,True,14,password,0.2972,DENY,1
USER_00237,0.828359820093195,low,22,0,1,True,4,biometric,0.0987,ALLOW,0
USER_00374,0.6528384897817746,low,15,2,3,False,9,MFA,0.1834,ALLOW,0
USER_00336,0.8358132680112631,high,2,3,1,False,0,MFA,0.3587,ALLOW,0
USER_00178,0.47002808919411576,medium,8,1,2,True,14,MFA,0.303,ALLOW,0
USER_00012,0.9584063804550338,high,3,1,4,True,16,password,0.3014,ALLOW,0
USER_00351,0.6239743621943479,medium,8,3,4,False,15,password,0.2554,DENY,1
USER_00441,0.46673091534065836,low,14,0,4,True,4,biometric,0.2621,ALLOW,0
USER_00229,0.759190566265005,high,4,1,5,True,11,password,0.3471,DENY,1
USER_00309,0.8077308467524948,high,12,1,4,True,7,MFA,0.3581,ALLOW,0
USER_00269,0.7781639688902279,high,3,0,1,True,18,MFA,0.3586,DENY,1
USER_00378,0.5575627590936689,low,19,2,2,False,9,biometric,0.2681,ALLOW,0
USER_00456,0.7977979621582237,medium,5,1,3,False,5,password,0.2338,ALLOW,0
USER_00358,0.6093216871841168,high,14,2,4,True,18,MFA,0.3747,DENY,1
USER_00131,0.5365348482809164,medium,17,0,4,False,20,MFA,0.3422,ALLOW,0
USER_00249,0.7549660165940967,low,2,1,1,False,20,biometric,0.194,ALLOW,0
USER_00448,0.8325683146646121,high,11,2,5,False,4,MFA,0.3465,ALLOW,0
USER_00468,0.5207850203557,low,10,2,4,True,3,MFA,0.2332,ALLOW,0
USER_00058,0.35712718744926814,medium,5,0,3,True,28,MFA,0.3177,DENY,1
USER_00004,0.7572977645009868,low,0,1,3,True,11,password,0.1561,ALLOW,0
USER_00236,0.675597002478013,low,15,2,2,False,1,MFA,0.2257,ALLOW,0
USER_00173,0.6073160591037472,low,19,1,4,True,37,password,0.2049,ALLOW,0
USER_00322,0.8682866006058209,medium,21,1,4,True,14,MFA,0.1633,ALLOW,0
USER_00371,0.8082062816902005,low,0,2,4,True,52,MFA,0.137,ALLOW,0
USER_00036,0.9420020820465622,high,15,1,1,True,8,MFA,0.3082,ALLOW,0
USER_00279,0.58010515315164,medium,5,1,3,False,6,MFA,0.2462,ALLOW,0
USER_00237,0.8877549054928716,low,3,4,5,False,8,MFA,0.1706,ALLOW,0
USER_00275,0.5828730867141579,low,18,7,5,True,12,MFA,0.2316,ALLOW,0
USER_00296,0.5964312134761641,low,5,1,2,True,21,MFA,0.2096,ALLOW,0
USER_00328,0.6590526923410498,low,13,1,2,True,51,MFA,0.2196,ALLOW,0
USER_00400,0.6224929058017484,medium,1,1,1,False,1,MFA,0.2276,ALLOW,0
USER_00058,0.6100185148220146,medium,16,2,3,True,30,MFA,0.3415,DENY,1
USER_00363,0.9052984206802139,medium,23,0,4,True,34,MFA,0.1762,ALLOW,0
USER_00018,0.9550751178901284,medium,3,2,4,True,6,biometric,0.1916,ALLOW,0
USER_00036,0.8602961051063862,low,1,0,5,False,3,password,0.0913,ALLOW,0
USER_00408,0.689387543219809,low,3,2,2,True,4,MFA,0.2171,ALLOW,0
USER_00129,0.7281297221710266,low,20,3,5,True,33,password,0.196,ALLOW,0
USER_00001,0.6423448454636456,high,23,0,3,True,3,MFA,0.3689,DENY,1
USER_00064,0.8613254014207854,low,11,0,5,True,47,MFA,0.1335,ALLOW,0
USER_00062,0.783696916239158,low,11,0,1,True,34,password,0.1675,ALLOW,0
USER_00366,0.8336060485478052,low,6,0,3,True,1,MFA,0.1275,ALLOW,0
USER_00420,0.9178430596575987,low,13,1,4,False,18,password,0.1088,ALLOW,0
USER_00331,0.6749344083645719,low,20,2,4,False,4,biometric,0.2178,ALLOW,0
USER_00146,0.662673011631305,high,22,2,1,False,9,password,0.3993,ALLOW,0
USER_00272,0.33063807862400596,low,6,1,2,False,4,MFA,0.2858,ALLOW,0
USER_00017,0.9291733666724205,medium,5,1,5,True,10,biometric,0.1984,ALLOW,0
USER_00280,0.7244759272959922,high,22,2,3,True,10,password,0.3489,DENY,1
USER_00098,0.7871202858966303,low,12,1,1,False,9,biometric,0.1785,ALLOW,0
USER_00452,0.8630674725942649,low,22,2,5,True,24,biometric,0.1008,ALLOW,0
USER_00227,0.6187523128129038,medium,1,1,3,True,3,biometric,0.2477,ALLOW,0
USER_00463,0.9183838191919337,low,15,2,1,True,8,MFA,0.0985,ALLOW,0
USER_00386,0.8047107091421478,medium,9,2,1,True,26,password,0.2425,ALLOW,0
USER_00243,0.7698103488731832,low,22,0,5,True,1,MFA,0.1716,ALLOW,0
USER_00479,0.5636084630342112,low,5,2,3,False,0,MFA,0.2018,ALLOW,0
USER_00201,0.9341143342077617,low,14,0,2,False,4,password,0.1037,ALLOW,0
USER_00394,0.4874235766640217,high,4,2,3,True,23,biometric,0.4434,ALLOW,0
USER_00437,0.8241247324666732,medium,14,3,3,True,1,MFA,0.2736,ALLOW,0
USER_00473,0.8814811885837939,medium,17,0,2,True,54,MFA,0.1941,ALLOW,0
USER_00179,0.7708131280240258,low,22,0,4,False,24,password,0.1114,ALLOW,0
USER_00453,0.6245041756024479,medium,2,1,1,False,3,MFA,0.2522,ALLOW,0
USER_00270,0.7836509689578526,low,4,1,3,True,6,MFA,0.1463,ALLOW,0
USER_00234,0.6014849195403927,low,9,3,4,False,8,password,0.2666,ALLOW,0
USER_00112,0.768824494595036,low,8,1,4,False,5,MFA,0.1468,ALLOW,0
USER_00486,0.7075168078162954,medium,1,0,3,False,30,password,0.2523,DENY,1
USER_00488,0.9047221383673318,medium,13,0,5,True,27,MFA,0.1924,ALLOW,0
USER_00066,0.831261225107472,medium,8,2,2,False,16,password,0.2171,ALLOW,0
USER_00338,0.6271277979126274,low,17,4,5,False,62,MFA,0.2607,ALLOW,0
USER_00349,0.8629326821062583,medium,7,2,3,False,10,MFA,0.251,ALLOW,0
USER_00437,0.5659389210431651,low,12,2,2,False,12,biometric,0.2554,ALLOW,0
USER_00245,0.48799967023632596,low,1,0,1,True,14,biometric,0.2712,ALLOW,0
USER_00245,0.6725043869925845,medium,13,2,1,True,21,MFA,0.3049,ALLOW,0
USER_00468,0.6045617534313514,high,13,0,3,False,25,biometric,0.3974,DENY,1
USER_00448,0.8581070534458198,low,4,3,2,False,4,MFA,0.1164,ALLOW,0
USER_00072,0.3516703400411337,medium,7,2,1,False,23,MFA,0.3735,DENY,1
USER_00357,0.9140862232731886,medium,1,1,2,True,1,biometric,0.1906,ALLOW,0
USER_00049,0.5447621462896376,low,10,0,5,True,7,biometric,0.258,ALLOW,0
USER_00496,0.730448819740762,medium,13,2,1,True,5,biometric,0.2563,ALLOW,0
USER_00346,0.6033660378282333,low,14,0,3,True,6,MFA,0.2054,ALLOW,0
USER_00190,0.7995866136057411,medium,23,2,2,False,5,biometric,0.242,ALLOW,0
USER_00293,0.6388941708476309,high,19,2,4,True,28,biometric,0.431,ALLOW,0
USER_00177,0.6529448689858515,medium,1,1,3,False,15,password,0.2341,ALLOW,0
USER_00452,0.5961433983254619,low,20,3,1,True,3,MFA,0.2298,ALLOW,0
USER_00161,0.8354746851703386,low,3,1,4,True,13,biometric,0.1442,ALLOW,0
USER_00150,0.8768222578240016,low,16,3,4,True,26,password,0.1359,ALLOW,0
USER_00070,0.7726014772237957,high,4,2,2,True,0,MFA,0.3508,ALLOW,0
USER_00033,0.6331050328161945,medium,10,1,2,False,32,password,0.2455,ALLOW,0
USER_00284,0.7988505704649851,low,20,2,3,True,26,MFA,0.1359,ALLOW,0
USER_00344,0.9239362244772679,high,16,0,3,False,9,MFA,0.2948,ALLOW,0
USER_00260,0.6910463464695088,low,23,4,4,True,4,password,0.2541,ALLOW,0
USER_00322,0.6298190832157308,high,17,0,1,True,14,MFA,0.378,ALLOW,0
USER_00077,0.6366963908773414,low,4,2,4,False,52,MFA,0.2438,ALLOW,0
USER_00110,0.8969293807070458,low,7,1,1,True,7,MFA,0.1657,ALLOW,0
USER_00305,0.9329224622454405,low,4,2,3,False,11,password,0.1012,ALLOW,0
USER_00384,0.8513468914801278,medium,20,2,5,True,4,biometric,0.1788,ALLOW,0
USER_00139,0.6554127345797393,low,21,3,2,True,19,password,0.2551,ALLOW,0
USER_00035,0.325876472603524,low,1,2,1,True,0,MFA,0.2871,ALLOW,0
USER_00423,0.6764462186141512,medium,12,3,4,False,11,password,0.2967,ALLOW,0
USER_00394,0.8209631915137748,low,7,4,1,True,14,biometric,0.2171,ALLOW,0
USER_00235,0.7589759468867057,low,2,2,2,False,10,biometric,0.2038,ALLOW,0
USER_00330,0.8623255449111138,low,1,1,4,False,12,MFA,0.1559,ALLOW,0
USER_00200,0.5894030416414294,low,18,3,4,True,12,biometric,0.2627,ALLOW,0
USER_00325,0.9426097738051415,low,20,4,4,False,13,MFA,0.1356,ALLOW,0
USER_00151,0.5010862155637896,low,10,2,4,True,30,biometric,0.2119,ALLOW,0
USER_00034,0.28190249381641264,low,19,2,2,False,1,MFA,0.3085,DENY,1
USER_00124,0.4609496256647711,low,13,1,4,True,24,password,0.2578,ALLOW,0
USER_00367,0.9553879556271787,low,7,2,2,False,18,MFA,0.0879,ALLOW,0
USER_00032,0.6264029018453716,high,4,1,1,True,11,MFA,0.3279,ALLOW,0
USER_00272,0.7078735337735195,high,19,2,5,True,29,MFA,0.4091,DENY,1
USER_00324,0.8210393828481624,low,4,2,5,False,6,MFA,0.1533,ALLOW,0
USER_00310,0.6280800833106325,low,17,2,2,True,24,biometric,0.2298,ALLOW,0
USER_00124,0.8153450289027608,low,9,1,1,True,10,MFA,0.1534,ALLOW,0
USER_00412,0.679380650407584,medium,23,0,5,True,26,MFA,0.282,ALLOW,0
USER_00368,0.8059322973710904,medium,20,0,4,True,9,password,0.2057,ALLOW,0
USER_00492,0.8732148107101915,medium,22,0,2,True,48,password,0.2397,ALLOW,0
USER_00316,0.8183603123368743,low,22,2,4,True,9,MFA,0.1182,ALLOW,0
USER_00078,0.7522092848768833,low,14,1,4,True,26,MFA,0.1861,ALLOW,0
USER_00076,0.9064445665280269,high,6,2,1,False,0,password,0.3132,ALLOW,0
USER_00060,0.7387340014914672,low,13,0,3,False,17,MFA,0.1276,ALLOW,0
USER_00085,0.6282161212344918,low,18,0,5,True,21,MFA,0.2328,ALLOW,0
USER_00368,0.8236166201428993,medium,10,0,3,True,11,biometric,0.2211,ALLOW,0
USER_00080,0.8750591848854341,low,9,1,2,False,14,password,0.1768,ALLOW,0
USER_00374,0.9118466334315043,high,8,1,1,True,6,MFA,0.3171,ALLOW,0
USER_00172,0.8027734321267458,low,10,1,4,False,18,password,0.1324,ALLOW,0
USER_00258,0.6703604510203145,low,13,2,1,True,9,password,0.1791,ALLOW,0
USER_00279,0.9315001576055149,medium,20,2,2,False,1,biometric,0.1596,ALLOW,0
USER_00221,0.5700295021245211,medium,13,2,1,True,7,MFA,0.2525,ALLOW,0
USER_00046,0.5956288633865546,low,9,0,3,False,2,MFA,0.1637,ALLOW,0
